위반구분,위반일시,위반장소,과태료부과일자,데이터기준일자
주정차 금지구역,2024-11-02 14:31,동천동회전교차로2,2025-01-13,2025-01-01
주정차 금지구역,2024-11-02 10:47,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-02 16:13,동평초등학교네거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-02 14:44,산격동 엑스코 동문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-02 10:09,오페라 클래시아,2024-11-04,2025-01-01
주정차 금지구역,2024-11-02 15:17,북부초등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-02 16:11,오페라코오롱하늘채 앞,2025-01-13,2025-01-01
주정차 금지구역,2024-11-02 15:35,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-02 16:36,운암초등학교,2024-11-04,2025-01-01
주정차 금지구역,2024-11-02 16:37,엑스코 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-02 10:12,운암고등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-02 10:12,팔달동 대구수산시장,2024-11-04,2025-01-01
주정차 금지구역,2024-11-02 15:34,르노삼성자동차 침산점,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:36,명성푸르지오 앞,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:43,금호서한이다음정문,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:15,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:04,대구일중학교 정문 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:30,노원동3가 M병원,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:39,대구역 오페라더블유1,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:42,오페라센텀파크 남편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:48,칠곡초등학교 진입로,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:18,산격동 경대북문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:59,칠곡초등학교 진입로,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:50,대학로13길,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:38,르노삼성자동차 침산점,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:07,오페라 클래시아,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:32,동아아울렛 뒷편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:28,노원한신더휴 동문,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:04,학정초등학교,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:21,해오름축산물도매센터,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:29,팔달초등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:12,경진초등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:15,새동산산부인과,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:26,운암지,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:36,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:49,대구역 오페라더블유1,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:03,운암초등학교,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:23,오페라센텀파크 남편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:34,대학로 파리바게트 부근,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:28,엑스코 앞,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:36,오페라트루엘시민의숲,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:14,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:43,명성푸르지오 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:29,오페라 클래시아,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:37,매천동 라온웨딩,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:49,동천동회전교차로2,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:35,오페라트루엘시민의숲,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:14,사수동 센스마트,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:32,해오름축산물도매센터,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:41,연경초등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:42,영남네오빌아트 후문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:43,엑스코 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:15,오페라스위첸 철길,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:30,해오름축산물도매센터,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:49,오페라트루엘시민의숲,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:01,대구역 오페라더블유2,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:47,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:42,동아아울렛 뒷편,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:12,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:34,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:06,대구일중학교 정문 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:17,새동산산부인과,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:43,칠곡초등학교 진입로,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:25,오페라트루엘시민의숲,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:43,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:04,칠성초등학교 진입로,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:32,칠곡초등학교,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:40,경진초등학교,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:51,오페라센텀파크 북편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:39,오페라 클래시아,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:33,새동산산부인과,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:46,오페라 클래시아,2025-01-02,2025-01-01
주정차 금지구역,2024-11-03 15:13,오페라센텀파크 남편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:02,태전중석타운 남편 도로,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:25,동아아울렛 뒷편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:31,동천동회전교차로2,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:38,오페라 클래시아,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:10,대구병원네거리,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:48,오페라코오롱하늘채 앞,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:00,경대북문 건너편,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:44,오페라센텀파크 북편,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:27,새동산산부인과,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:45,오페라 클래시아,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:01,동천동회전교차로1,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:16,대구역 오페라더블유2,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:11,대구병원네거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:41,엑스코 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:04,한영정형외과,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:16,동천동회전교차로1,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:34,침산동 본죽,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:47,해오름축산물도매센터,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:01,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:03,경대북문 건너편,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:37,엑스코 앞,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:36,칠곡초등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:55,매천삼거리,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:40,운암지,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:26,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:46,침산 화성파크드림,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:22,대구병원네거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:21,태전중석타운 남편 도로,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:01,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:30,해오름축산물도매센터,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:01,산격동 경대북문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:36,침산 화인탑펠리스,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:24,동천동회전교차로1,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:22,오페라 클래시아,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:02,산격동 경대북문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:28,대학로 파리바게트 부근,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:02,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:20,칠곡초등학교 진입로,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 16:13,침산 화인탑펠리스,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:08,새동산산부인과,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:39,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:05,대구일중학교 정문 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:25,태전중석타운 남편 도로,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:08,새동산산부인과,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:33,오페라센텀파크 남편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:44,침산동 매일천막 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 16:06,오페라 클래시아,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:16,코스트코 주차장 앞,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:58,팔달동 대구수산시장,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:22,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:07,노원한신더휴 동문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:40,오페라 클래시아,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:34,오페라센텀파크 북편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:47,대구일중학교 정문 앞,2024-11-20,2025-01-01
주정차 금지구역,2024-11-03 10:34,오페라스위첸 교통섬,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:48,칠곡시외버스하차장,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:41,오페라센텀파크 남편,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:06,오페라 클래시아,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:33,오페라 클래시아,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:34,대구역 오페라더블유2,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:53,농협침산지점앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:46,동평초등학교네거리,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:47,운암지,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:19,연경 동화아이위시 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:33,운암초등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:07,운암지,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:46,매천화성파크드림정문,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:48,한영정형외과,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 11:42,무지개공영주차장 부근,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:00,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:33,동아아울렛 뒷편,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:46,칠성초등학교 진입로,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:16,칠곡시외버스하차장,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:41,오페라센텀파크 남편,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:22,코스트코 주차장 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:16,동천동회전교차로2,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:58,칠곡초등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:41,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:33,NC아울렛 앞 사거리,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:44,금호서한이다음정문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:11,대구일중학교 정문 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:06,오페라 클래시아,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:38,새동산산부인과,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:42,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:51,새동산산부인과,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:06,동천동회전교차로1,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:06,오페라스위첸 철길,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:21,오페라트루엘시민의숲,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:41,산격동 경대북문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:26,금호서한이다음정문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:34,칠곡우방타운 삼거리,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:21,칠성시장교통섬,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:26,동천동회전교차로1,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:35,오페라센텀파크 북편,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:38,관천초등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:53,힐스테이트대구역 2,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:33,운암초등학교,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:35,NC아울렛 앞 사거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:43,해오름축산물도매센터,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:48,오페라스위첸 철길,2025-01-02,2025-01-01
주정차 금지구역,2024-11-03 14:42,오페라 클래시아,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:40,엑스코 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:45,대구병원네거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:28,오페라코오롱하늘채 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:10,대구병원네거리,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:57,해오름축산물도매센터,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 10:24,새동산산부인과,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:44,힐스테이트대구역 후문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:41,동천동회전교차로2,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:29,대구일중학교 정문 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:38,오페라스위첸 철길,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:46,오페라센텀파크 북편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:13,칠곡초등학교 진입로,2025-01-13,2025-01-01
소화전앞,2024-11-03 15:39,금정공원(보행자우선거리,2025-01-13,2025-01-01
소화전앞,2024-11-03 15:43,엑스코 앞,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:33,운암초등학교,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:40,코스트코 주차장 앞,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:36,동아아울렛 뒷편,2024-11-26,2025-01-01
주정차 금지구역,2024-11-03 15:35,영남네오빌아트 후문,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:38,동아아울렛 뒷편,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:05,동아아울렛 뒷편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:35,힐스테이트대구역 후문,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:37,동아아울렛 뒷편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:01,노원한신더휴 동문,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 14:37,오페라트루엘시민의숲,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:47,동아아울렛 뒷편,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 15:48,오페라 클래시아,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 14:34,침산 화인탑펠리스,2025-01-02,2025-01-01
주정차 금지구역,2024-11-03 10:15,연경초등학교,2025-01-13,2025-01-01
주정차 금지구역,2024-11-03 15:57,운암초등학교,2024-11-04,2025-01-01
주정차 금지구역,2024-11-03 10:05,칠성시장 화재(소방),2024-11-04,2025-01-01
